id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,quality
3539,7.300000191,0.400000006,0.239999995,6.699999809,0.057999998,41,166,0.995000005,3.200000048,0.409999996,9.899999619,white,6
3564,6.400000095,0.25,0.319999993,5.5,0.048999999,41,176,0.995000005,3.190000057,0.680000007,9.199999809,white,6
3571,7.5,0.379999995,0.330000013,9.199999809,0.043000001,19,116,0.994440019,3.079999924,0.419999987,11.39999962,white,6
3583,8.699999809,0.689999998,0.310000002,3,0.086000003,23,81,1.000200033,3.480000019,0.74000001,11.60000038,red,6
3584,6.900000095,0.479999989,0.360000014,3.5,0.029999999,31,135,0.990400016,3.140000105,0.379999995,12.19999981,white,7
3585,7.199999809,0.389999986,0.629999995,11,0.044,55,156,0.997399986,3.089999914,0.439999998,8.699999809,white,6
3601,6.5,0.25,0.449999988,7.800000191,0.048,52,188,0.995760024,3.200000048,0.529999971,9.100000381,white,5
3638,5.599999905,0.219999999,0.319999993,1.200000048,0.024,29,97,0.98822999,3.200000048,0.460000008,13.05000019,white,7
3640,7.400000095,0.239999995,0.419999987,14,0.066,48,198,0.997900009,2.890000105,0.419999987,8.899999619,white,6
3648,5.699999809,0.209999993,0.319999993,1.600000024,0.029999999,33,122,0.990440011,3.329999924,0.519999981,11.89999962,white,6
3654,8,0.230000004,0.370000005,9.600000381,0.054000001,23,159,0.997950017,3.319999933,0.469999999,9.800000191,white,4
3658,8.800000191,0.460000008,0.449999988,2.599999905,0.064999998,7,18,0.994700015,3.319999933,0.790000021,14,red,6
3659,6.599999905,0.25,0.409999996,7.400000095,0.043000001,29,151,0.994599998,3.150000095,0.600000024,10.19999981,white,7
3663,6.800000191,0.569999993,0.289999992,2.200000048,0.039999999,15,77,0.993799984,3.319999933,0.74000001,10.19999981,white,5
3670,6.800000191,0.25999999,0.340000004,13.89999962,0.034000002,39,134,0.994899988,3.329999924,0.529999971,12,white,6
3671,6.800000191,0.704999983,0.25,3.200000048,0.048,10,57,0.995999992,3.359999895,0.519999981,9.5,white,4
3674,10.60000038,0.439999998,0.680000007,4.099999905,0.114,6,24,0.996999979,3.059999943,0.660000026,13.39999962,red,6
3679,7.699999809,0.689999998,0.050000001,2.700000048,0.075000003,15,27,0.997399986,3.25999999,0.610000014,9.100000381,red,5
3692,6,0.289999992,0.209999993,1.299999952,0.055,42,168,0.991400003,3.319999933,0.430000007,11.10000038,white,6
3696,6.599999905,0.349999994,0.349999994,6,0.063000001,31,150,0.995369971,3.099999905,0.469999999,9.399999619,white,6
3697,11.60000038,0.474999994,0.400000006,1.399999976,0.090999998,6,28,0.997039974,3.069999933,0.649999976,10.03333378,red,6
3706,5.699999809,0.280000001,0.239999995,17.5,0.044,60,167,0.998899996,3.309999943,0.439999998,9.399999619,white,5
3711,7.300000191,0.670000017,0.02,2.200000048,0.071999997,31,92,0.995660007,3.319999933,0.680000007,11.10000038,red,6
3717,7.300000191,0.219999999,0.400000006,14.75,0.041999999,44.5,129.5,0.999800026,3.359999895,0.409999996,9.100000381,white,7
3722,10.69999981,0.349999994,0.529999971,2.599999905,0.07,5,16,0.997200012,3.150000095,0.649999976,11,red,8
3737,6.599999905,0.219999999,0.370000005,1.200000048,0.059,45,199,0.992999971,3.369999886,0.550000012,10.30000019,white,7
3738,7,0.330000013,0.319999993,1.200000048,0.052999999,38,138,0.99059999,3.130000114,0.280000001,11.19999981,white,6
3740,6,0.310000002,0.239999995,3.299999952,0.041000001,25,143,0.991400003,3.309999943,0.439999998,11.30000019,white,6
3748,5.800000191,0.289999992,0.209999993,2.599999905,0.025,12,120,0.989400029,3.390000105,0.790000021,14,white,7
3754,6.199999809,0.300000012,0.300000012,2.5,0.041000001,29,82,0.990649998,3.309999943,0.610000014,11.80000019,white,7
3766,8,0.370000005,0.319999993,1.600000024,0.039999999,32,166,0.991999984,3,0.550000012,11.30000019,white,7
3774,6.599999905,0.270000011,0.409999996,1.299999952,0.052000001,16,142,0.995100021,3.420000076,0.469999999,10,white,6
3788,10.60000038,0.479999989,0.639999986,2.200000048,0.111000001,6,20,0.996999979,3.25999999,0.660000026,11.69999981,red,6
3799,7.099999905,0.230000004,0.389999986,13.69999981,0.057999998,26,172,0.997550011,2.900000095,0.460000008,9,white,6
3804,9.300000191,0.479999989,0.289999992,2.099999905,0.127000004,6,16,0.996800005,3.220000029,0.720000029,11.19999981,red,5
3817,8,0.319999993,0.25999999,1.200000048,0.050000001,11.5,88,0.994599998,3.24000001,0.370000005,9.5,white,4
3821,5.300000191,0.579999983,0.07,6.900000095,0.043000001,34,149,0.994400024,3.339999914,0.569999993,9.699999809,white,5
3831,5.800000191,0.610000014,0.109999999,1.799999952,0.066,18,28,0.994830012,3.549999952,0.660000026,10.89999962,red,6
3839,6.900000095,0.540000021,0.300000012,2.200000048,0.088,9,105,0.997250021,3.25,1.179999948,10.5,red,6
3846,5.800000191,0.150000006,0.49000001,1.100000024,0.048,21,98,0.992900014,3.190000057,0.479999989,9.199999809,white,5
3848,9.300000191,0.774999976,0.270000011,2.799999952,0.078000002,24,56,0.998399973,3.309999943,0.670000017,10.60000038,red,6
3880,6,0.310000002,0.270000011,2.299999952,0.041999999,19,120,0.989520013,3.319999933,0.409999996,12.69999981,white,7
3883,6.800000191,0.200000003,0.589999974,0.899999976,0.147,38,132,0.992999971,3.049999952,0.379999995,9.100000381,white,6
3887,7.099999905,0.25,0.280000001,1.200000048,0.039999999,31,111,0.991739988,3.180000067,0.529999971,11.10000038,white,5
3902,10.60000038,0.360000014,0.589999974,2.200000048,0.151999995,6,18,0.998600006,3.039999962,1.049999952,9.399999619,red,5
3907,7.300000191,0.349999994,0.239999995,2,0.067000002,28,48,0.995760024,3.430000067,0.540000021,10,red,4
3931,7.699999809,0.959999979,0.200000003,2,0.046999998,15,60,0.995500028,3.359999895,0.439999998,10.89999962,red,5
3934,7.300000191,0.129999995,0.319999993,14.39999962,0.050999999,34,109,0.997399986,3.200000048,0.349999994,9.199999809,white,6
3936,8.399999619,0.189999998,0.419999987,1.600000024,0.046999998,9,101,0.994000018,3.059999943,0.649999976,11.10000038,white,4
3940,7.199999809,0.360000014,0.460000008,2.099999905,0.074000001,24,44,0.99533999,3.400000095,0.850000024,11,red,7
3946,6.900000095,0.74000001,0.029999999,2.299999952,0.054000001,7,16,0.995079994,3.450000048,0.629999995,11.5,red,6
3950,6.400000095,0.340000004,0.230000004,6.300000191,0.039000001,37,143,0.994400024,3.190000057,0.649999976,10,white,6
3957,8.300000191,0.200000003,0.349999994,0.899999976,0.050000001,12,74,0.991999984,3.130000114,0.379999995,10.5,white,6
3967,8.5,0.180000007,0.50999999,1.75,0.071000002,45,88,0.995239973,3.329999924,0.75999999,11.80000019,red,7
3972,7.199999809,0.25999999,0.439999998,7.099999905,0.027000001,25,126,0.992999971,3.019999981,0.340000004,11.10000038,white,8
3987,6,0.340000004,0.660000026,15.89999962,0.046,26,164,0.997900009,3.140000105,0.5,8.800000191,white,6
3994,6.599999905,0.270000011,0.310000002,5.300000191,0.136999995,35,163,0.995100021,3.200000048,0.379999995,9.300000191,white,5
3998,7.099999905,0.49000001,0.219999999,2,0.046999998,146.5,307.5,0.992399991,3.24000001,0.370000005,11,white,3
4023,6.699999809,0.310000002,0.319999993,14.5,0.037999999,6,79,0.994120002,3.140000105,0.340000004,12.5,white,5
4024,6.099999905,0.439999998,0.280000001,4.25,0.032000002,43,132,0.991599977,3.25999999,0.469999999,11.26666641,white,7
4048,7.099999905,0.439999998,0.620000005,11.80000019,0.044,52,152,0.997500002,3.119999886,0.460000008,8.699999809,white,6
4052,6.699999809,0.150000006,0.289999992,5,0.057999998,28,105,0.994599998,3.519999981,0.439999998,10.19999981,white,7
4055,8.600000381,0.230000004,0.460000008,1,0.054000001,9,72,0.994099975,2.950000048,0.49000001,9.100000381,white,6
4058,7.400000095,0.785000026,0.189999998,5.199999809,0.093999997,19,98,0.997129977,3.160000086,0.519999981,9.566666603,red,6
4068,7,0.540000021,0,2.099999905,0.079000004,39,55,0.995599985,3.390000105,0.839999974,11.39999962,red,6
4075,6.300000191,0.230000004,0.300000012,1.799999952,0.033,16,91,0.99059999,3.279999971,0.400000006,11.80000019,white,6
4083,6.900000095,0.400000006,0.560000002,11.19999981,0.043000001,40,142,0.997500002,3.140000105,0.460000008,8.699999809,white,5
4088,6,0.49000001,0,2.299999952,0.068000004,15,33,0.992919981,3.579999924,0.589999974,12.5,red,6
4092,6.400000095,0.170000002,0.319999993,2.400000095,0.048,41,200,0.993799984,3.5,0.5,9.699999809,white,6
4095,9.100000381,0.449999988,0.349999994,2.400000095,0.079999998,23,78,0.998700023,3.380000114,0.620000005,9.5,red,5
4103,7.199999809,0.389999986,0.629999995,11,0.044,55,156,0.997399986,3.089999914,0.439999998,8.699999809,white,6
4105,6.699999809,0.170000002,0.5,2.099999905,0.043000001,27,122,0.992299974,3.150000095,0.449999988,10.30000019,white,6
4107,7,0.109999999,0.319999993,4.599999905,0.057,59,144,0.995599985,3.549999952,0.439999998,9.399999619,white,7
4109,5.099999905,0.419999987,0.01,1.5,0.017000001,25,102,0.989400029,3.380000114,0.360000014,12.30000019,white,7
4128,5.800000191,0.330000013,0.230000004,5,0.052999999,29,106,0.994579971,3.130000114,0.519999981,9,white,5
4145,5.800000191,0.25999999,0.239999995,9.199999809,0.044,55,152,0.996100008,3.309999943,0.379999995,9.399999619,white,5
4146,7.400000095,0.550000012,0.189999998,1.799999952,0.082000002,15,34,0.996550024,3.49000001,0.680000007,10.5,red,5
4154,7.400000095,0.349999994,0.310000002,17.95000076,0.061999999,42,187,1.000200033,3.269999981,0.639999986,9.100000381,white,5
4161,7.800000191,0.289999992,0.360000014,7,0.041999999,38,161,0.994099975,3.25999999,0.370000005,11.19999981,white,8
4170,7.599999905,0.330000013,0.349999994,6.300000191,0.035999998,12,126,0.992399991,3.160000086,0.389999986,12,white,7
4171,5.400000095,0.219999999,0.349999994,6.5,0.028999999,26,87,0.990920007,3.289999962,0.439999998,12.5,white,7
4174,5.400000095,0.74000001,0.090000004,1.700000048,0.089000002,16,26,0.994019985,3.670000076,0.560000002,11.60000038,red,6
4181,7.199999809,0.289999992,0.400000006,13.60000038,0.045000002,66,231,0.997699976,3.079999924,0.589999974,9.600000381,white,6
4193,7.699999809,0.959999979,0.200000003,2,0.046999998,15,60,0.995500028,3.359999895,0.439999998,10.89999962,red,5
4195,6.699999809,0.239999995,0.389999986,2.900000095,0.172999993,63,157,0.993700027,3.099999905,0.340000004,9.399999619,white,6
4197,7.199999809,0.230000004,0.379999995,14.30000019,0.057999998,55,194,0.997900009,3.089999914,0.439999998,9,white,6
4211,6.699999809,0.219999999,0.389999986,10.19999981,0.037999999,60,149,0.997250021,3.170000076,0.540000021,10,white,7
4212,6.800000191,0.670000017,0.300000012,13,0.289999992,22,193,0.998399973,3.079999924,0.670000017,9,white,4
4220,7.5,0.280000001,0.340000004,4.199999809,0.028000001,36,116,0.990999997,2.99000001,0.409999996,12.30000019,white,8
4223,5.599999905,0.25999999,0.270000011,10.60000038,0.029999999,27,119,0.994700015,3.400000095,0.340000004,10.69999981,white,7
4225,7.800000191,0.569999993,0.090000004,2.299999952,0.064999998,34,45,0.99417001,3.460000038,0.74000001,12.69999981,red,8
4232,7.400000095,0.180000007,0.419999987,2.099999905,0.035999998,33,187,0.993799984,3.400000095,0.409999996,10.60000038,white,7
4236,5.800000191,0.189999998,0.330000013,4.199999809,0.037999999,49,133,0.991069973,3.160000086,0.419999987,11.30000019,white,7
4246,6.5,0.25999999,0.319999993,6.650000095,0.059,34,104,0.992540002,3.180000067,0.419999987,11.10000038,white,5
4248,6.400000095,0.289999992,0.439999998,3.599999905,0.196999997,75,183,0.994199991,3.00999999,0.379999995,9.100000381,white,5
4253,8.699999809,0.230000004,0.319999993,13.39999962,0.044,35,169,0.999750018,3.119999886,0.469999999,8.800000191,white,7
4270,8.600000381,0.419999987,0.389999986,1.799999952,0.068000004,6,12,0.995159984,3.349999905,0.689999998,11.69999981,red,8
4273,6.400000095,0.209999993,0.340000004,16.04999924,0.039999999,56,142,0.996779978,3.109999895,0.379999995,10.60000038,white,5
4275,6.599999905,0.370000005,0.07,1.399999976,0.048,58,144,0.992200017,3.170000076,0.379999995,10,white,5
4278,6.099999905,0.409999996,0,1.600000024,0.063000001,36,87,0.991400003,3.269999981,0.670000017,10.80000019,white,6
4291,6.199999809,0.25,0.209999993,15.55000019,0.039000001,28,159,0.998199999,3.480000019,0.639999986,9.600000381,white,6
4294,6.400000095,0.419999987,0.090000004,2.299999952,0.054000001,34,64,0.997240007,3.410000086,0.680000007,10.39999962,red,6
4300,9.399999619,0.289999992,0.550000012,2.200000048,0.050000001,17,119,0.996200025,3.119999886,0.689999998,10.30000019,white,4
4302,6.599999905,0.959999979,0,1.799999952,0.082000002,5,16,0.993600011,3.5,0.439999998,11.89999962,red,6
4308,6.900000095,0.270000011,0.49000001,23.5,0.057,59,235,1.002400041,2.980000019,0.469999999,8.600000381,white,5
4310,7.199999809,0.360000014,0.460000008,2.099999905,0.074000001,24,44,0.99533999,3.400000095,0.850000024,11,red,7
4329,6.800000191,0.25999999,0.239999995,7.800000191,0.052000001,54,214,0.996100008,3.130000114,0.469999999,8.899999619,white,5
4333,7.199999809,0.230000004,0.389999986,2.299999952,0.033,29,102,0.990800023,3.25999999,0.540000021,12.30000019,white,7
4336,6.599999905,0.349999994,0.25999999,2.700000048,0.045000002,19,129,0.989520013,3.24000001,0.479999989,13,white,7
4374,8.300000191,1.019999981,0.02,3.400000095,0.083999999,6,11,0.998920023,3.480000019,0.49000001,11,red,3
4376,7,0.159999996,0.319999993,1.100000024,0.032000002,29,80,0.989719987,3.230000019,0.360000014,12.10000038,white,6
4393,11.89999962,0.389999986,0.689999998,2.799999952,0.094999999,17,35,0.99940002,3.099999905,0.610000014,10.80000019,red,6
4396,7.300000191,0.319999993,0.230000004,13.69999981,0.050000001,49,197,0.99849999,3.200000048,0.460000008,8.699999809,white,5
4406,6.5,0.280000001,0.379999995,7.800000191,0.030999999,54,216,0.991540015,3.029999971,0.419999987,13.10000038,white,6
4408,8.399999619,0.170000002,0.310000002,5.400000095,0.052000001,47,150,0.995299995,3.24000001,0.379999995,9.800000191,white,5
4410,6.800000191,0.170000002,0.319999993,1.399999976,0.039999999,35,106,0.990260005,3.160000086,0.660000026,12,white,5
4424,7,0.430000007,0.02,1.899999976,0.079999998,15,28,0.994920015,3.349999905,0.810000002,10.60000038,red,6
4440,6.699999809,0.230000004,0.389999986,2.5,0.172000006,63,158,0.993700027,3.109999895,0.360000014,9.399999619,white,6
4444,6.699999809,0.25,0.25999999,1.549999952,0.041000001,118.5,216,0.994899988,3.549999952,0.629999995,9.399999619,white,3
4457,10,0.25999999,0.540000021,1.899999976,0.082999997,42,74,0.994509995,2.980000019,0.629999995,11.80000019,red,8
4485,6.699999809,0.670000017,0.02,1.899999976,0.061000001,26,42,0.994889975,3.390000105,0.819999993,10.89999962,red,6
4499,8.199999809,0.370000005,0.360000014,1,0.034000002,17,93,0.99059999,3.039999962,0.319999993,11.69999981,white,8
4509,6.5,0.189999998,0.300000012,0.800000012,0.043000001,33,144,0.993600011,3.420000076,0.389999986,9.100000381,white,6
4514,6.599999905,0.280000001,0.409999996,7,0.046,59,194,0.995580018,3.140000105,0.479999989,9.399999619,white,5
4521,7.5,0.569999993,0.02,2.599999905,0.077,11,35,0.995570004,3.359999895,0.620000005,10.80000019,red,6
4527,10.19999981,0.540000021,0.370000005,15.39999962,0.214000002,55,95,1.003690004,3.180000067,0.769999981,9,red,6
4530,5.699999809,0.219999999,0.25,1.100000024,0.050000001,97,175,0.990989983,3.440000057,0.620000005,11.10000038,white,6
4531,6.5,0.389999986,0.230000004,8.300000191,0.050999999,28,91,0.995199978,3.440000057,0.550000012,12.10000038,red,6
4551,6.800000191,0.219999999,0.310000002,1.399999976,0.052999999,34,114,0.992900014,3.390000105,0.769999981,10.60000038,white,6
4568,6.300000191,0.230000004,0.209999993,5.099999905,0.035,29,142,0.994199991,3.359999895,0.330000013,10.10000038,white,7
4570,5.199999809,0.239999995,0.449999988,3.799999952,0.027000001,21,128,0.991999984,3.549999952,0.49000001,11.19999981,white,8
4575,7.099999905,0.379999995,0.400000006,2.200000048,0.041999999,54,201,0.991770029,3.029999971,0.5,11.39999962,white,5
4577,7.099999905,0.735000014,0.159999996,1.899999976,0.100000001,15,77,0.996599972,3.269999981,0.639999986,9.300000191,red,5
4585,8.399999619,0.270000011,0.460000008,8.699999809,0.048,39,197,0.997399986,3.140000105,0.589999974,9.600000381,white,6
4591,8.600000381,0.529999971,0.219999999,2,0.100000001,7,27,0.996699989,3.200000048,0.560000002,10.19999981,red,6
4593,7.400000095,0.219999999,0.25999999,1.200000048,0.035,18,97,0.992449999,3.119999886,0.409999996,9.699999809,white,6
4594,7.300000191,0.209999993,0.289999992,1.600000024,0.034000002,29,118,0.991699994,3.299999952,0.5,11,white,8
4601,7.400000095,0.159999996,0.330000013,1.200000048,0.041999999,47,121,0.991980016,3.039999962,0.680000007,10.5,white,7
4614,10,0.289999992,0.400000006,2.900000095,0.097999997,10,26,1.00059998,3.480000019,0.910000026,9.699999809,red,5
4632,7.099999905,0.239999995,0.409999996,17.79999924,0.046,39,145,0.999800026,3.319999933,0.389999986,8.699999809,white,5
4634,6.599999905,0.894999981,0.039999999,2.299999952,0.068000004,7,13,0.995819986,3.529999971,0.579999983,10.80000019,red,6
4641,8.899999619,0.589999974,0.389999986,2.299999952,0.094999999,5,22,0.998600006,3.369999886,0.579999983,10.30000019,red,5
4642,6.900000095,0.319999993,0.25999999,8.300000191,0.052999999,32,180,0.996500015,3.25,0.50999999,9.199999809,white,6
4643,8.199999809,0.330000013,0.319999993,2.799999952,0.067000002,4,12,0.994729996,3.299999952,0.75999999,12.80000019,red,7
4646,6.099999905,0.300000012,0.560000002,2.700000048,0.046,46,184,0.992399991,3.309999943,0.569999993,10.89999962,white,6
4649,11,0.25999999,0.680000007,2.549999952,0.085000001,10,25,0.996999979,3.180000067,0.610000014,11.80000019,red,5
4652,6.5,0.280000001,0.349999994,15.39999962,0.041999999,55,195,0.997799993,3.230000019,0.5,9.600000381,white,6
4671,5.800000191,0.610000014,0.01,8.399999619,0.041000001,31,104,0.99089998,3.25999999,0.720000029,14.05000019,white,7
4676,7.099999905,0.230000004,0.389999986,13.69999981,0.057999998,26,172,0.997550011,2.900000095,0.460000008,9,white,6
4687,11.89999962,0.389999986,0.689999998,2.799999952,0.094999999,17,35,0.99940002,3.099999905,0.610000014,10.80000019,red,6
4691,7,0.280000001,0.389999986,8.699999809,0.050999999,32,141,0.996100008,3.380000114,0.529999971,10.5,white,6
4692,6.900000095,0.25,0.300000012,4.099999905,0.054000001,23,116,0.994000018,2.99000001,0.379999995,9.399999619,white,6
4695,5.400000095,0.414999992,0.189999998,1.600000024,0.039000001,27,88,0.992649972,3.539999962,0.409999996,10,white,7
4696,7.199999809,0.360000014,0.460000008,2.099999905,0.074000001,24,44,0.99533999,3.400000095,0.850000024,11,red,7
4715,7.699999809,0.280000001,0.330000013,6.699999809,0.037,32,155,0.995100021,3.390000105,0.620000005,10.69999981,white,7
4727,7.199999809,0.370000005,0.150000006,2,0.028999999,27,87,0.9903,3.299999952,0.589999974,12.60000038,white,7
4731,8,0.670000017,0.300000012,2,0.059999999,38,62,0.995800018,3.25999999,0.560000002,10.19999981,red,6
4738,7.400000095,0.200000003,0.370000005,1.200000048,0.028000001,28,89,0.991320014,3.140000105,0.610000014,11.80000019,white,6
4745,6.400000095,0.300000012,0.449999988,3.5,0.196999997,76,180,0.994199991,3.019999981,0.389999986,9.100000381,white,6
4788,7.599999905,0.430000007,0.310000002,2.099999905,0.068999998,13,74,0.995800018,3.25999999,0.540000021,9.899999619,red,6
4792,6.599999905,0.370000005,0.239999995,2,0.064000003,23,120,0.994599998,3.319999933,0.540000021,9.399999619,white,5
4804,7.400000095,0.159999996,0.300000012,13.69999981,0.056000002,33,168,0.998250008,2.900000095,0.439999998,8.699999809,white,7
4807,6.300000191,0.230000004,0.209999993,5.099999905,0.035,29,142,0.994199991,3.359999895,0.330000013,10.10000038,white,7
4814,6.599999905,0.379999995,0.150000006,4.599999905,0.044,25,78,0.993099988,3.109999895,0.379999995,10.19999981,white,6
4820,13,0.319999993,0.649999976,2.599999905,0.093000002,15,47,0.999599993,3.049999952,0.610000014,10.60000038,red,5
4828,7.099999905,0.209999993,0.319999993,2.200000048,0.037,28,141,0.992999971,3.200000048,0.569999993,10,white,7
4832,5.099999905,0.209999993,0.280000001,1.399999976,0.046999998,48,148,0.991680026,3.5,0.49000001,10.39999962,white,5
4838,5.599999905,0.180000007,0.300000012,10.19999981,0.028000001,28,131,0.995400012,3.49000001,0.419999987,10.80000019,white,7
4853,12.5,0.379999995,0.600000024,2.599999905,0.081,31,72,0.999599993,3.099999905,0.730000019,10.5,red,5
4859,7.099999905,0.469999999,0,2.200000048,0.067000002,7,14,0.995169997,3.400000095,0.579999983,10.89999962,red,4
4864,6.099999905,0.219999999,0.230000004,3.099999905,0.052000001,15,104,0.994799972,3.140000105,0.419999987,8.699999809,white,5
4867,6.5,0.079999998,0.330000013,1.899999976,0.028000001,23,93,0.990999997,3.339999914,0.699999988,12,white,7
4882,6.599999905,0.209999993,0.379999995,2.200000048,0.026000001,40,104,0.991400003,3.25,0.400000006,11.10000038,white,8
4885,6.599999905,0.239999995,0.239999995,8.600000381,0.034000002,25,135,0.995819986,3.329999924,0.589999974,10.30000019,white,6
4889,6.5,0.300000012,0.319999993,2,0.044,34,90,0.991850019,3.369999886,0.680000007,11,white,7
4891,8.899999619,0.319999993,0.49000001,1.600000024,0.050000001,17,131,0.995599985,3.130000114,0.340000004,9.399999619,white,5
4900,7.5,0.25,0.319999993,8.199999809,0.024,53,209,0.995630026,3.119999886,0.460000008,10.80000019,white,6
4913,7.400000095,0.239999995,0.419999987,14,0.066,48,198,0.997900009,2.890000105,0.419999987,8.899999619,white,6
4917,6,0.189999998,0.25999999,12.39999962,0.048,50,147,0.997200012,3.299999952,0.360000014,8.899999619,white,6
4929,5.599999905,0.294999987,0.25999999,1.100000024,0.035,40,102,0.991540015,3.470000029,0.560000002,10.60000038,white,6
4940,7.099999905,0.180000007,0.389999986,14.5,0.050999999,48,156,0.999469995,3.349999905,0.779999971,9.100000381,white,5
4946,6.800000191,0.349999994,0.319999993,2.400000095,0.048,35,103,0.991100013,3.279999971,0.460000008,12,white,8
4963,8.600000381,0.685000002,0.100000001,1.600000024,0.092,3,12,0.997449994,3.309999943,0.649999976,9.550000191,red,6
4970,6.5,0.280000001,0.330000013,15.69999981,0.052999999,51,190,0.997799993,3.220000029,0.50999999,9.699999809,white,6
4983,6.699999809,0.209999993,0.340000004,1.5,0.035,45,123,0.989489973,3.24000001,0.360000014,12.60000038,white,7
4984,7.900000095,0.209999993,0.400000006,1.200000048,0.039000001,38,107,0.991999984,3.210000038,0.540000021,10.80000019,white,6
4987,7.699999809,0.239999995,0.289999992,15.30000019,0.044,39,194,0.998199999,3.059999943,0.469999999,9.600000381,white,7
4993,8.199999809,0.370000005,0.360000014,1,0.034000002,17,93,0.99059999,3.039999962,0.319999993,11.69999981,white,8
4996,9.399999619,0.159999996,0.230000004,1.600000024,0.041999999,14,67,0.994199991,3.069999933,0.319999993,9.5,white,5
5006,7.199999809,0.230000004,0.379999995,14.30000019,0.057999998,55,194,0.997900009,3.089999914,0.439999998,9,white,6
5007,5,0.419999987,0.239999995,2,0.059999999,19,50,0.991699994,3.720000029,0.74000001,14,red,8
5008,6.900000095,0.180000007,0.360000014,1.299999952,0.035999998,40,117,0.993399978,3.269999981,0.949999988,9.5,white,7
5013,8,0.660000026,0.720000029,17.54999924,0.041999999,62,233,0.999899983,2.920000076,0.680000007,9.399999619,white,4
5032,7.300000191,0.25,0.419999987,14.19999981,0.041000001,57,182,0.999599993,3.289999962,0.75,9.100000381,white,7
5033,6.599999905,0.25,0.349999994,14,0.068999998,42,163,0.999000013,3.559999943,0.469999999,9.800000191,white,5
5034,9.300000191,0.270000011,0.409999996,2,0.090999998,6,16,0.998000026,3.279999971,0.699999988,9.699999809,red,5
5040,7.099999905,0.529999971,0.07,1.700000048,0.071000002,15,24,0.995100021,3.289999962,0.660000026,10.80000019,red,6
5044,9.600000381,0.540000021,0.419999987,2.400000095,0.081,25,52,0.996999979,3.200000048,0.709999979,11.39999962,red,6
5048,6.300000191,0.409999996,0.219999999,7.300000191,0.035,23,117,0.991720021,3.200000048,0.389999986,11.93999958,white,7
5060,6.400000095,0.330000013,0.280000001,4,0.039999999,24,81,0.9903,3.25999999,0.639999986,12.60000038,white,7
5070,8.800000191,0.519999981,0.340000004,2.700000048,0.086999997,24,122,0.998199999,3.25999999,0.610000014,9.5,red,5
5090,8.300000191,0.25999999,0.370000005,1.399999976,0.075999998,8,23,0.997399986,3.25999999,0.699999988,9.600000381,red,6
5097,7,0.239999995,0.239999995,9,0.029999999,42,219,0.996360004,3.470000029,0.460000008,10.19999981,white,6
5098,5.599999905,0.245000005,0.25,9.699999809,0.032000002,12,68,0.994000018,3.309999943,0.340000004,10.5,white,5
5115,8.600000381,0.200000003,0.419999987,1.5,0.041000001,35,125,0.992500007,3.109999895,0.49000001,11.39999962,white,7
5118,6.199999809,0.239999995,0.349999994,1.200000048,0.037999999,22,167,0.99119997,3.099999905,0.479999989,10.60000038,white,6
5122,8.300000191,0.61500001,0.219999999,2.599999905,0.086999997,6,19,0.998199999,3.25999999,0.610000014,9.300000191,red,5
5146,6.199999809,0.389999986,0.430000007,2,0.071000002,14,24,0.994279981,3.450000048,0.870000005,11.19999981,red,7
5165,7.599999905,0.360000014,0.49000001,11.30000019,0.046,87,221,0.998399973,3.00999999,0.430000007,9.199999809,white,5
5186,7.300000191,0.209999993,0.289999992,1.600000024,0.034000002,29,118,0.991699994,3.299999952,0.5,11,white,8
5188,6.900000095,0.25,0.349999994,1.299999952,0.039000001,29,191,0.990800023,3.130000114,0.519999981,11,white,6
5193,5.5,0.419999987,0.090000004,1.600000024,0.018999999,18,68,0.99059999,3.329999924,0.50999999,11.39999962,white,7
5212,6.800000191,0.25999999,0.560000002,11.89999962,0.043000001,64,226,0.996999979,3.019999981,0.629999995,9.300000191,white,5
5225,7.099999905,0.159999996,0.360000014,10.69999981,0.044,20,90,0.995899975,3.160000086,0.439999998,10.89999962,white,7
5235,7.400000095,0.129999995,0.389999986,4.699999809,0.041999999,36,137,0.995000005,3.359999895,0.560000002,10.30000019,white,7
5240,8.600000381,0.180000007,0.400000006,1.100000024,0.039999999,20,107,0.992299974,2.940000057,0.319999993,10.19999981,white,7
5257,6.099999905,0.219999999,0.310000002,1.399999976,0.039000001,40,129,0.991930008,3.450000048,0.589999974,10.89999962,white,5
5262,7.699999809,0.170000002,0.519999981,5.900000095,0.017000001,21,84,0.992900014,3.140000105,0.400000006,11.89999962,white,7
5263,8,0.449999988,0.360000014,8.800000191,0.026000001,50,151,0.992699981,3.069999933,0.25,12.69999981,white,8
5266,6.800000191,0.300000012,0.239999995,6.599999905,0.123000003,35,116,0.995299995,3.069999933,0.479999989,9.399999619,white,5
5268,10.5,0.280000001,0.50999999,1.700000048,0.079999998,10,24,0.998199999,3.200000048,0.889999986,9.399999619,red,6
5276,6.699999809,0.409999996,0.239999995,5.400000095,0.035,33,115,0.990100026,3.119999886,0.439999998,12.89333344,white,7
5285,7.800000191,0.25,0.409999996,3.700000048,0.041999999,37,149,0.995400012,3.359999895,0.449999988,10,white,6
5299,8,0.300000012,0.629999995,1.600000024,0.081,16,29,0.995880008,3.299999952,0.779999971,10.80000019,red,6
